,Bonfilia,104
,Edmondo,104
,Jacopo,104
,Vito,104
,Germano,104
,Georgio,104
,Bernardino,104
,Adriano,104
,Crocetta,104
,Nicolas,104
,Belveder,104
,Kamelia,104
,Angelo,104
,Primeiro,104
,Graziella,104
,Edmonda,104
,Dario,104
